AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLOGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION;FECHA_AÑO;FECHA_MES;FECHA_DIA;FECHA_HORA;FECHA_DIASEMANA
TRANSICION RAMAL 3;RAMAL DE ENLACE;4254.418498168498;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;8;31;1;Sábado
AV. CANTILO;ASCENDENTE;10200.0;LLUVIOSO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;8;31;10;Sábado
AU PERITO MORENO;ASCENDENTE;4800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;9;1;7;Domingo
AU 25 DE MAYO;DESCENDENTE;7800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;1;8;Domingo
AU FRONDIZI;DESCENDENTE;2100.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;2;7;Lunes
PASEO DEL BAJO;ASCENDENTE;1500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2024;9;2;10;Lunes
AU 25 DE MAYO;DESCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;9;2;12;Lunes
AV. LUGONES;DESCENDENTE;8700.0;BUENO;SECA;0;1;COLISION CON DOS O MAS VEHICULOS;1;1;0;1;2024;9;3;9;Martes
AU DELLEPIANE;ASCENDENTE;2800.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0;2024;9;4;12;Miércoles
AU DELLEPIANE;ASCENDENTE;1500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;9;4;14;Miércoles
AU DELLEPIANE;ASCENDENTE;2400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;4;14;Miércoles
AU PERITO MORENO;DESCENDENTE;5100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;5;12;Jueves
AU 25 DE MAYO;DESCENDENTE;3300.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;9;5;13;Jueves
AU 25 DE MAYO;DESCENDENTE;2300.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;5;18;Jueves
PASEO DEL BAJO;ASCENDENTE;4000.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;2;0;0;0;2024;9;5;19;Jueves
AV. LUGONES;DESCENDENTE;9000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2024;9;6;8;Viernes
AU 25 DE MAYO;DESCENDENTE;1900.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;6;13;Viernes
AU PERITO MORENO;DESCENDENTE;300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;7;4;Sábado
AU PERITO MORENO;ASCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2024;9;7;13;Sábado
DIST. DELLEPIANE;RAMAL 7;4254.418498168498;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;8;4;Domingo
AU FRONDIZI;DESCENDENTE;3000.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;8;5;Domingo
AU 25 DE MAYO;DESCENDENTE;6900.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;8;5;Domingo
AV. CANTILO;ASCENDENTE;9200.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;8;12;Domingo
PASEO DEL BAJO;ASCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;8;18;Domingo
AU 25 DE MAYO;ASCENDENTE;3500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2024;9;9;16;Lunes
AV. LUGONES;DESCENDENTE;10000.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;1;1;0;0;2024;9;10;13;Martes
AU 25 DE MAYO;ASCENDENTE;5700.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;9;10;14;Martes
AU 25 DE MAYO;DESCENDENTE;0.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;11;16;Miércoles
AV. CANTILO;ASCENDENTE;9100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;12;17;Jueves
AU FRONDIZI;DESCENDENTE;2300.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;12;19;Jueves
AU PERITO MORENO;DESCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;13;8;Viernes
AU DELLEPIANE;ASCENDENTE;1000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;13;8;Viernes
AU PERITO MORENO;ASCENDENTE;300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;9;13;9;Viernes
AU ILLIA;ASCENDENTE;5100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;13;16;Viernes
TRANSICION RAMAL 3;RAMAL DE ENLACE;4254.418498168498;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;9;13;17;Viernes
AU 25 DE MAYO;ASCENDENTE;900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;14;18;Sábado
AU FRONDIZI;ASCENDENTE;3500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;9;16;19;Lunes
AU 25 DE MAYO;DESCENDENTE;0.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;1;2024;9;16;19;Lunes
AU PERITO MORENO;ASCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0;2024;9;17;11;Martes
AU ILLIA;ASCENDENTE;2800.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;9;17;15;Martes
AU 25 DE MAYO;DESCENDENTE;3400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;17;17;Martes
AU FRONDIZI;DESCENDENTE;1700.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;9;17;17;Martes
PASEO DEL BAJO;DESCENDENTE;4400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;1;2;2024;9;18;9;Miércoles
AU PERITO MORENO;ASCENDENTE;5400.0;BUENO;OTRA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;9;18;10;Miércoles
AV. LUGONES;DESCENDENTE;4600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;18;14;Miércoles
AU 25 DE MAYO;DESCENDENTE;200.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;9;18;16;Miércoles
PASEO DEL BAJO;DESCENDENTE;4400.0;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;3;2024;9;19;11;Jueves
AU CAMPORA;DESCENDENTE;3500.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;19;15;Jueves
AU FRONDIZI;ASCENDENTE;3400.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;9;19;17;Jueves
AU DELLEPIANE;ASCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;22;19;Domingo
AU FRONDIZI;ASCENDENTE;1500.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;2;0;0;0;2024;9;23;12;Lunes
AU 25 DE MAYO;DESCENDENTE;5900.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;9;23;16;Lunes
AU PERITO MORENO;ASCENDENTE;5300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;24;14;Martes
AU DELLEPIANE;DESCENDENTE;2100.0;BUENO;SECA;2;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;9;25;14;Miércoles
AV. LUGONES;DESCENDENTE;9500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;9;26;9;Jueves
AV. CANTILO;ASCENDENTE;7500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;26;9;Jueves
AV. LUGONES;DESCENDENTE;9900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;9;26;11;Jueves
AU 25 DE MAYO;ASCENDENTE;3500.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;9;27;14;Viernes
AU DELLEPIANE;DESCENDENTE;1000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;9;30;7;Lunes
AU 25 DE MAYO;DESCENDENTE;1000.0;BUENO;SECA;0;1;COLISION CON OBSTACULO FIJO;1;0;0;0;2024;9;30;18;Lunes
AU DELLEPIANE;ASCENDENTE;2700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;10;2;14;Miércoles
AU ILLIA;ASCENDENTE;3600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;2;14;Miércoles
DIST. 9 DE JULIO;RAMALES 1/1BIS;4254.418498168498;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2024;10;2;14;Miércoles
AU 25 DE MAYO;DESCENDENTE;5300.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;1;0;0;2024;10;3;16;Jueves
AU 25 DE MAYO;ASCENDENTE;9100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;3;17;Jueves
AU ILLIA;DESCENDENTE;3300.0;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;2;0;0;2024;10;4;10;Viernes
AU CAMPORA;ASCENDENTE;1700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2024;10;4;13;Viernes
PTE. SCALABRINI ORTIZ;DESCENDENTE;4254.418498168498;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;4;14;Viernes
AU DELLEPIANE;DESCENDENTE;4100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;4;20;Viernes
AU PERITO MORENO;ASCENDENTE;400.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1;2024;10;5;12;Sábado
AU DELLEPIANE;DESCENDENTE;3100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;5;12;Sábado
AU 25 DE MAYO;DESCENDENTE;2900.0;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;6;0;Domingo
AU PERITO MORENO;ASCENDENTE;3400.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;7;6;Lunes
AU FRONDIZI;ASCENDENTE;1200.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;8;8;Martes
AU 25 DE MAYO;DESCENDENTE;1200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;8;11;Martes
AV. CANTILO;ASCENDENTE;10100.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;8;16;Martes
AU DELLEPIANE;DESCENDENTE;3000.0;BUENO;SECA;0;1;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;10;9;10;Miércoles
AU PERITO MORENO;DESCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;9;19;Miércoles
AV. CANTILO;ASCENDENTE;10000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;10;10;12;Jueves
AU 25 DE MAYO;DESCENDENTE;4600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;10;15;Jueves
AU DELLEPIANE;DESCENDENTE;2600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;10;15;Jueves
AU PERITO MORENO;DESCENDENTE;4200.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;10;16;Jueves
AU 25 DE MAYO;DESCENDENTE;1900.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2024;10;11;7;Viernes
AU DELLEPIANE;ASCENDENTE;1000.0;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;12;3;Sábado
AU FRONDIZI;DESCENDENTE;100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;13;23;Domingo
AU 25 DE MAYO;DESCENDENTE;0.0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;14;4;Lunes
AU PERITO MORENO;ASCENDENTE;5400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;14;13;Lunes
DIST. UDAONDO;DESCENDENTE;4254.418498168498;LLUVIOSO;SECA;4;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;14;19;Lunes
AU DELLEPIANE;DESCENDENTE;4600.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2024;10;15;11;Martes
AU FRONDIZI;DESCENDENTE;2200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;15;14;Martes
AU 25 DE MAYO;DESCENDENTE;5700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;15;15;Martes
AU 25 DE MAYO;ASCENDENTE;700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;15;18;Martes
AU FRONDIZI;DESCENDENTE;3000.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;15;23;Martes
AU DELLEPIANE;ASCENDENTE;2000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;16;7;Miércoles
AU PERITO MORENO;ASCENDENTE;5600.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;16;8;Miércoles
AU 25 DE MAYO;ASCENDENTE;3500.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0;2024;10;17;7;Jueves
AV. LUGONES;DESCENDENTE;10000.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;17;16;Jueves
AU FRONDIZI;DESCENDENTE;1500.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;17;23;Jueves
AU DELLEPIANE;ASCENDENTE;3600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2024;10;18;15;Viernes
AU DELLEPIANE;ASCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;19;9;Sábado
DIST. DELLEPIANE;RAMAL 5;4254.418498168498;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;1;0;0;0;2024;10;19;15;Sábado
AU ILLIA;ASCENDENTE;6500.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0;2024;10;19;19;Sábado
AV. LUGONES;DESCENDENTE;9500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;20;3;Domingo
AU ILLIA;DESCENDENTE;4200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;20;7;Domingo
AU ILLIA;ASCENDENTE;3700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;20;17;Domingo
AV. LUGONES;DESCENDENTE;6000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;20;20;Domingo
AV. LUGONES;DESCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;21;17;Lunes
AV. LUGONES;DESCENDENTE;9900.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;22;9;Martes
AU PERITO MORENO;DESCENDENTE;200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;2;2024;10;22;17;Martes
AU CAMPORA;ASCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;23;8;Miércoles
AU DELLEPIANE;ASCENDENTE;3400.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;23;14;Miércoles
AU PERITO MORENO;ASCENDENTE;5300.0;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2;2024;10;23;16;Miércoles
AU 25 DE MAYO;DESCENDENTE;8600.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;24;16;Jueves
AU DELLEPIANE;DESCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;25;12;Viernes
AU CAMPORA;DESCENDENTE;1500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1;2024;10;25;13;Viernes
AU FRONDIZI;DESCENDENTE;300.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0;2024;10;25;15;Viernes
AU DELLEPIANE;DESCENDENTE;500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;1;0;2024;10;25;18;Viernes
AU DELLEPIANE;ASCENDENTE;4300.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;26;1;Sábado
AU 25 DE MAYO;DESCENDENTE;1200.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;26;4;Sábado
AU DELLEPIANE;DESCENDENTE;2400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;26;12;Sábado
AU PERITO MORENO;DESCENDENTE;4600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;26;14;Sábado
AV. CANTILO;ASCENDENTE;8600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;27;6;Domingo
AU 25 DE MAYO;ASCENDENTE;4700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;10;28;10;Lunes
AU DELLEPIANE;DESCENDENTE;2700.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1;2024;10;28;13;Lunes
AV. LUGONES;DESCENDENTE;8200.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;28;17;Lunes
AU DELLEPIANE;ASCENDENTE;700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;29;2;Martes
AU PERITO MORENO;ASCENDENTE;4800.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;10;29;11;Martes
AV. LUGONES;DESCENDENTE;6000.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;10;29;11;Martes
AV. LUGONES;DESCENDENTE;6500.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;10;29;12;Martes
AU DELLEPIANE;DESCENDENTE;3100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;30;10;Miércoles
AU DELLEPIANE;DESCENDENTE;4100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;30;11;Miércoles
AU PERITO MORENO;ASCENDENTE;100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;10;31;7;Jueves
AU 25 DE MAYO;DESCENDENTE;5800.0;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;31;8;Jueves
AU DELLEPIANE;ASCENDENTE;200.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;10;31;8;Jueves
PASEO DEL BAJO;DESCENDENTE;6300.0;BUENO;SECA;1;0;OTRO;0;0;0;1;2024;10;31;15;Jueves
AU DELLEPIANE;DESCENDENTE;4100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;10;31;22;Jueves
AV. CANTILO;ASCENDENTE;9000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;1;2024;11;1;14;Viernes
AU PERITO MORENO;DESCENDENTE;2300.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;1;18;Viernes
AU DELLEPIANE;DESCENDENTE;1600.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;11;1;19;Viernes
DIST. DELLEPIANE;RAMAL 5;4254.418498168498;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;11;2;2;Sábado
AV. CANTILO;ASCENDENTE;9700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;11;3;6;Domingo
AU DELLEPIANE;DESCENDENTE;2600.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;11;3;13;Domingo
AU DELLEPIANE;ASCENDENTE;3800.0;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;4;13;Lunes
AU DELLEPIANE;DESCENDENTE;4000.0;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1;2024;11;4;15;Lunes
AU DELLEPIANE;DESCENDENTE;2000.0;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;4;16;Lunes
AU PERITO MORENO;ASCENDENTE;300.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;11;5;8;Martes
AU 25 DE MAYO;ASCENDENTE;4400.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;11;6;8;Miércoles
AU 25 DE MAYO;ASCENDENTE;1000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;11;6;10;Miércoles
AU DELLEPIANE;DESCENDENTE;4500.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0;2024;11;6;17;Miércoles
AU 25 DE MAYO;DESCENDENTE;3400.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0;2024;11;6;18;Miércoles
AV. LUGONES;DESCENDENTE;10200.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0;2024;11;6;21;Miércoles
AV. LUGONES;DESCENDENTE;6000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;11;7;7;Jueves
AV. CANTILO;ASCENDENTE;7800.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;11;8;1;Viernes
AU 25 DE MAYO;ASCENDENTE;900.0;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;11;8;9;Viernes
AU FRONDIZI;ASCENDENTE;1400.0;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;1;1;0;0;2024;11;8;15;Viernes
AU 25 DE MAYO;DESCENDENTE;3000.0;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0;2024;11;8;22;Viernes
AV. LUGONES;DESCENDENTE;8600.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;11;9;13;Sábado
DIST. DELLEPIANE;RAMAL 11;4254.418498168498;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;9;19;Sábado
AV. LUGONES;DESCENDENTE;10000.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;11;7;Lunes
AU ILLIA;ASCENDENTE;5500.0;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0;2024;11;11;18;Lunes
AU DELLEPIANE;ASCENDENTE;3100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1;2024;11;12;9;Martes
AU 25 DE MAYO;DESCENDENTE;8100.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;11;12;13;Martes
AV. CANTILO;ASCENDENTE;8700.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0;2024;11;12;13;Martes
AU DELLEPIANE;DESCENDENTE;2200.0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;11;12;16;Martes
AU 25 DE MAYO;DESCENDENTE;4200.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0;2024;11;12;17;Martes
AU FRONDIZI;ASCENDENTE;1400.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0;2024;11;13;9;Miércoles
AU DELLEPIANE;ASCENDENTE;2100.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;11;13;10;Miércoles
AU ILLIA;ASCENDENTE;2200.0;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0;2024;11;13;18;Miércoles
AU PERITO MORENO;DESCENDENTE;3000.0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0;2024;11;14;10;Jueves
